Sequence, Marketplace, Reseller Name, Reseller Contact Name, Reseller Email Address, Reseller Phone Number, Order Id, Subscription Id, Activity Type, Service Type, Order Creation Date, Purchase Date, Activation Date,Subscription Type,Term Start Date,Term End Date,Term Duration,Next Renewal Date, Service Cancellation Date, Bill From, Bill To, Company Name, Company Acronym, Account Creation Date, First Name, Last Name, Customer Email Address, Customer Phone Number,Address Line1,Address Line2, City, State/Province, ZIP Code, Country, Country Code, Service Name, Offer Name, Offer Code, Sales Reference Code, Unit Of Measure, Qty, Pro-rate Scale, Retail Unit Price, Pro-rated Retail Price Unit Price, Gross Retail Price, Retail Price Discount (%), Pro-Rated Retail Unit Discounted Price (Amount), Total Retail Price Discount (Amount), Total Retail Price, Tax on Total Retail Price, Grand Total: Retail Price, Promotion Code, Promotion duration, Wholesale Unit Price, Pro-rated Wholesale Unit Price, Customer Transaction Currency, Vendor Currency, Gross Wholesale Price, Wholesale Price Discount (%), Pro-Rated Wholesale Unit Discounted Price (Amount), Total Wholesale Price Discount (Amount), Total Wholesale Price, Tax on Total Wholesale Price, Grand Total: Wholesale Price, Vendor Name, Vendor Unit Price, Pro-rated Vendor Unit Price, Total Vendor Price, Tax on Total Vendor Price, Grand Total: Vendor Price, Billing Cycle, Prorate Type, Prorate On Cancellation, Usage Attributes, Payment Method, Payment Status, Refund Type, Refund Amount, Invoice Number, Resource Id, Charge Type, Invoice Status
58d47a90-3bce-11e9-a614-fa168efe86a7,Teleo Target,Telefo Store,admin s,admin@testjsdn.com,6175100414,4011554,248a45f1-786e-4814-8a8d-ae4af109b945,Recurring,SAAS,6/2/2019,6/2/2019,6/2/2019,SUBSCRIPTION,,,,,,1/3/2019,31/03/2019,Globalweb,Globalweb1,6/2/2019,Elaine,Santos,elaine_santos16@yahoo.com.br,1112345678,Rua Karina,315,Barueri,São Paulo,06436-180,Brazil,BR,JCtestserv1,JCtestserv1,JCtestserv1,teste,JCtestserv1,1,1,30,30,30,,30,,30,,30,,,13,13,USD,USD,13,,13,,13,,13,Teleo Target,12,12,12,,12,Month,Yes,Full Charge,Recurring Fee,Credito pré Aprovado,Overdue,,,Tle-1-00001036,,,Active
2e404e42-2a4b-11e9-b432-fa168e341347,Teleo Target,Telefo Store,admin s,admin@testjsdn.com,6175100414,4011555,e03fa674-e551-4082-a133-9b2df12268e8,Additional,SAAS,6/2/2019,6/2/2019,6/2/2019,SUBSCRIPTION,,,,,,6/2/2019,28/02/2019,Globalweb,Globalweb1,6/2/2019,Elaine,Santos,elaine_santos16@yahoo.com.br,1112345678,Rua Karina,315,Barueri,São Paulo,06436-180,Brazil,BR,JCtestserv1,JCtestserv1,JCtestserv1,,JCtestserv1,2,0.821428571,30,24.64,49.29,,24.64,,49.29,,49.29,,,13,10.68,USD,USD,21.36,,10.68,,21.36,,21.36,Teleo Target,12,9.86,19.71,,19.71,Month,Yes,Full Charge,Prorate-Recurring Fee,Credito pré Aprovado,Overdue,,,Tle-1-00001036,,,Active
5944ec30-3bce-11e9-a614-fa168efe86a7,Teleo Target,Telefo Store,admin s,admin@testjsdn.com,6175100414,4011555,e03fa674-e551-4082-a133-9b2df12268e8,Recurring,SAAS,6/2/2019,6/2/2019,6/2/2019,SUBSCRIPTION,,,,,,1/3/2019,31/03/2019,Globalweb,Globalweb1,6/2/2019,Elaine,Santos,elaine_santos16@yahoo.com.br,1112345678,Rua Karina,315,Barueri,São Paulo,06436-180,Brazil,BR,JCtestserv1,JCtestserv1,JCtestserv1,,JCtestserv1,2,1,30,30,60,,30,,60,,60,,,13,13,USD,USD,26,,13,,26,,26,Teleo Target,12,12,24,,24,Month,Yes,Full Charge,Recurring Fee,Credito pré Aprovado,Overdue,,,Tle-1-00001036,,,Active
de1416be-2a50-11e9-932f-fa168e341347,Teleo Target,Vivo Plataforma Digital,Administrador Reseller Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,4011556,c5ba60d2-59f7-4be6-8d17-2e66cbb8a732,New,SAAS,6/2/2019,6/2/2019,6/2/2019,SUBSCRIPTION,,,,,,6/2/2019,28/02/2019,renato mattos company,renatomattoscompany,6/2/2019,renato,mattos,renatomattos2912@gmail.com,1.23123E+11,"rua ararapira, 345",Ap 34,Sao paulo,São Paulo,4069010,Brazil,BR,Servico Vivo 02,Oferta Basic,Oferta Basic,,licence,2,0.821428571,219,179.89,359.79,,179.89,,359.79,,359.79,,,199,163.46,USD,USD,326.93,,163.46,,326.93,,326.93,Teleo Target,199,163.46,326.93,,326.93,Month,Yes,Full Charge,Prorate-Recurring Fee,Pre-Approved Credit,Overdue,,,VVR-1-00001027,,,Active
c5ba60d2-59f7-4be6-8d17-2e66cbb8a732,Teleo Target,Vivo Plataforma Digital,Administrador Reseller Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,,c5ba60d2-59f7-4be6-8d17-2e66cbb8a732,Cancellation,SAAS,6/2/2019,6/2/2019,6/2/2019,SUBSCRIPTION,,,,,21/02/2019,,,renato mattos company,renatomattoscompany,6/2/2019,renato,mattos,renatomattos2912@gmail.com,1.23123E+11,"rua ararapira, 345",Ap 34,Sao paulo,São Paulo,4069010,Brazil,BR,Servico Vivo 02,Oferta Basic,Oferta Basic,,licence,2,,,,,,,,,,,,,,,USD,USD,,,,,,,,Teleo Target,,,,,,Month,Yes,Full Charge,Cancellation,,,,,,,,
e9b26c40-d4b8-4428-817f-a09ba81b568c,Teleo Target,Vivo Plataforma Digital,Administrador Reseller Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,,e9b26c40-d4b8-4428-817f-a09ba81b568c,Cancellation,SAAS,7/2/2019,7/2/2019,7/2/2019,SUBSCRIPTION,,,,,12/2/2019,,,JOAO PAULO OLIVEIRA,JOAOPAULOOLIVEIRA,7/2/2019,Joao,Oliveira,joaopaulodjow@gmail.com,1176524461,Brasilia Shopping Asa NortE,Brasilia Shopping Asa NortE,BrasILIA,São Paulo,72100190,Brazil,BR,Servico Vivo 01,Oferta Vivo Basic,Oferta Vivo Basic,,licença,2,,,,,,,,,,,,,,,USD,USD,,,,,,,,Teleo Target,,,,,,Month,Yes,Full Charge,Cancellation,,,,,,,,
59e6b6c8-2ada-11e9-99bd-fa168e341347,Teleo Target,Vivo Plataforma Digital,Administrador Reseller Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,4011558,e9b26c40-d4b8-4428-817f-a09ba81b568c,New,SAAS,7/2/2019,7/2/2019,7/2/2019,SUBSCRIPTION,,,,,,7/2/2019,28/02/2019,JOAO PAULO OLIVEIRA,JOAOPAULOOLIVEIRA,7/2/2019,Joao,Oliveira,joaopaulodjow@gmail.com,1176524461,Brasilia Shopping Asa NortE,Brasilia Shopping Asa NortE,BrasILIA,São Paulo,72100190,Brazil,BR,Servico Vivo 01,Oferta Vivo Basic,Oferta Vivo Basic,Cod01,licença,2,0.785714286,89,69.93,139.86,,69.93,,139.86,,139.86,,,59,46.36,USD,USD,92.71,,46.36,,92.71,,92.71,Teleo Target,59,46.36,92.71,,92.71,Month,Yes,Full Charge,Prorate-Recurring Fee,Credito pré Aprovado,Overdue,,,VVR-1-00001062,,,Active
96bb97a0-2b14-11e9-93e9-fa168e341347,Teleo Target,Vivo Plataforma Digital,Administrador Reseller Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,4011560,07d56f9a-676c-4b19-8737-843c12b9b40d,New,SAAS,7/2/2019,7/2/2019,7/2/2019,SUBSCRIPTION,,,,,,7/2/2019,28/02/2019,GLOBALWEB,GLOBALWEB2,7/2/2019,Jonatas,Mattes,jonatasmattes@gmail.com,5.56198E+12,teste,teste,BRASILIA,Federal District,71916000,Brazil,BR,Servico Vivo 01,Oferta Vivo Advanced,Oferta Vivo Advanced,,licença,2,0.785714286,139,109.21,218.43,,109.21,,218.43,,218.43,,,89,69.93,USD,USD,139.86,,69.93,,139.86,,139.86,Teleo Target,89,69.93,139.86,,139.86,Month,Yes,Full Charge,Prorate-Recurring Fee,Credito pré Aprovado,Overdue,,,VVR-1-00001040,,,Active
96bccfbc-2b14-11e9-93e9-fa168e341347,Teleo Target,Vivo Plataforma Digital,Administrador Reseller Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,4011560,07d56f9a-676c-4b19-8737-843c12b9b40d,New,SAAS,7/2/2019,7/2/2019,7/2/2019,SUBSCRIPTION,,,,,,7/2/2019,,GLOBALWEB,GLOBALWEB2,7/2/2019,Jonatas,Mattes,jonatasmattes@gmail.com,5.56198E+12,teste,teste,BRASILIA,Federal District,71916000,Brazil,BR,Servico Vivo 01,Oferta Vivo Advanced,Oferta Vivo Advanced,,licença,1,1,189,189,189,,189,,189,,189,,,189,189,USD,USD,189,,189,,189,,189,Teleo Target,189,189,189,,189,One-Time Charge,,,Setup Fee,Credito pré Aprovado,Overdue,,,VVR-1-00001040,,,Active
58cd0bf2-3bce-11e9-a877-fa168efe86a7,Teleo Target,Vivo Plataforma Digital,Administrador Reseller Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,4011560,07d56f9a-676c-4b19-8737-843c12b9b40d,Recurring,SAAS,7/2/2019,7/2/2019,7/2/2019,SUBSCRIPTION,,,,,,1/3/2019,31/03/2019,GLOBALWEB,GLOBALWEB2,7/2/2019,Jonatas,Mattes,jonatasmattes@gmail.com,5.56198E+12,teste,teste,BRASILIA,Federal District,71916000,Brazil,BR,Servico Vivo 01,Oferta Vivo Advanced,Oferta Vivo Advanced,,licença,2,1,139,139,278,,139,,278,,278,,,89,89,USD,USD,178,,89,,178,,178,Teleo Target,89,89,178,,178,Month,Yes,Full Charge,Recurring Fee,Credito pré Aprovado,Overdue,,,VVR-1-00001040,,,Active
a351158a-2f97-11e9-8593-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011571,092a35bb-f4e5-462f-a887-6c08873c40b7,Custom Trial,SAAS,13/02/2019,13/02/2019,13/02/2019,PROMOTION,,,,,,13/02/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Servico Vivo 01,Oferta Vivo Advanced,Oferta Vivo Advanced,,licença,1,0.535714286,129,69.11,69.11,100,0,69.11,0,,0,DEMOPROMO,15 Days,89,47.68,USD,USD,47.68,,47.68,,47.68,,47.68,Teleo Target,89,47.68,47.68,,47.68,Month,Yes,Full Charge,Prorate-Recurring Fee,null,Overdue,,,VVE-1-00001045,,,Active
092a35bb-f4e5-462f-a887-6c08873c40b7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,,092a35bb-f4e5-462f-a887-6c08873c40b7,Cancellation,SAAS,13/02/2019,13/02/2019,13/02/2019,PROMOTION,,,,,12/2/2019,,,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Servico Vivo 01,Oferta Vivo Advanced,Oferta Vivo Advanced,,licença,1,,,,,,,,,,,,,,,USD,USD,,,,,,,,Teleo Target,,,,,,Month,Yes,Full Charge,Cancellation,,,,,,,,
a354f2e0-2f97-11e9-8593-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011571,092a35bb-f4e5-462f-a887-6c08873c40b7,Custom Trial,SAAS,13/02/2019,13/02/2019,13/02/2019,PROMOTION,,,,,,13/02/2019,,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Servico Vivo 01,Oferta Vivo Advanced,Oferta Vivo Advanced,,licença,1,1,189,189,189,100,0,189,0,,0,DEMOPROMO,15 Days,189,189,USD,USD,189,,189,,189,,189,Teleo Target,189,189,189,,189,One-Time Charge,,,Setup Fee,null,Overdue,,,VVE-1-00001045,,,Active
7585879e-2fba-11e9-89a5-fa168efe86a7,Teleo Target,Vivo Plataforma Digital,Administrador Reseller Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,4011576,c3c78fa3-da29-45a0-a05e-b99e63471dea,New,SAAS,13/02/2019,13/02/2019,13/02/2019,SUBSCRIPTION,,,,,,13/02/2019,28/02/2019,JOAO PAULO OLIVEIRA,JOAOPAULOOLIVEIRA1,13/02/2019,DEMO,APRESENTACAO,joaopaulodjow@gmail.com,1112345678,Brasilia Shopping 01,Brasilia Shopping 01,Brasilia,Federal District,72110290,Brazil,BR,Servico Vivo 01,Oferta Vivo Basic,Oferta Vivo Basic,DEALER01,licença,8,0.571428571,89,50.86,406.86,,50.86,,406.86,,406.86,,,59,33.71,USD,USD,269.71,,33.71,,269.71,,269.71,Teleo Target,59,33.71,269.71,,269.71,Month,Yes,Full Charge,Prorate-Recurring Fee,Credito pré Aprovado,Overdue,,,VVR-1-00001033,,,Active
5924a4d4-3bce-11e9-9ac7-fa168efe86a7,Teleo Target,Vivo Plataforma Digital,Administrador Reseller Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,4011576,c3c78fa3-da29-45a0-a05e-b99e63471dea,Recurring,SAAS,13/02/2019,13/02/2019,13/02/2019,SUBSCRIPTION,,,,,,1/3/2019,31/03/2019,JOAO PAULO OLIVEIRA,JOAOPAULOOLIVEIRA1,13/02/2019,DEMO,APRESENTACAO,joaopaulodjow@gmail.com,1112345678,Brasilia Shopping 01,Brasilia Shopping 01,Brasilia,Federal District,72110290,Brazil,BR,Servico Vivo 01,Oferta Vivo Basic,Oferta Vivo Basic,DEALER01,licença,8,1,89,89,712,,89,,712,,712,,,59,59,USD,USD,472,,59,,472,,472,Teleo Target,59,59,472,,472,Month,Yes,Full Charge,Recurring Fee,Credito pré Aprovado,Overdue,,,VVR-1-00001033,,,Active
7d0fab40-2fc7-11e9-9fb0-fa168efe86a7,Teleo Target,Vivo Plataforma Digital,Administrador Reseller Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,4011579,0319224f-67d2-4d94-a085-db07203cb581,New,SAAS,13/02/2019,13/02/2019,13/02/2019,SUBSCRIPTION,,,,,,13/02/2019,28/02/2019,JOAO PAULO OLIVEIRA,JOAOPAULOOLIVEIRA1,13/02/2019,DEMO,APRESENTACAO,joaopaulodjow@gmail.com,1112345678,Brasilia Shopping 01,Brasilia Shopping 01,Brasilia,Federal District,72110290,Brazil,BR,Servico Vivo 02,Oferta Basic,Oferta Basic,,licence,2,0.571428571,219,125.14,250.29,,125.14,,250.29,,250.29,,,199,113.71,USD,USD,227.43,,113.71,,227.43,,227.43,Teleo Target,199,113.71,227.43,,227.43,Month,Yes,Full Charge,Prorate-Recurring Fee,Credito pré Aprovado,Overdue,,,VVR-1-00001033,,,Active
59805cc0-3bce-11e9-9ac7-fa168efe86a7,Teleo Target,Vivo Plataforma Digital,Administrador Reseller Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,4011579,0319224f-67d2-4d94-a085-db07203cb581,Recurring,SAAS,13/02/2019,13/02/2019,13/02/2019,SUBSCRIPTION,,,,,,1/3/2019,31/03/2019,JOAO PAULO OLIVEIRA,JOAOPAULOOLIVEIRA1,13/02/2019,DEMO,APRESENTACAO,joaopaulodjow@gmail.com,1112345678,Brasilia Shopping 01,Brasilia Shopping 01,Brasilia,Federal District,72110290,Brazil,BR,Servico Vivo 02,Oferta Basic,Oferta Basic,,licence,2,1,219,219,438,,219,,438,,438,,,199,199,USD,USD,398,,199,,398,,398,Teleo Target,199,199,398,,398,Month,Yes,Full Charge,Recurring Fee,Credito pré Aprovado,Overdue,,,VVR-1-00001033,,,Active
8c2a3b7c-3044-11e9-8ed9-fa168efe86a7,Teleo Target,Vivo Plataforma Digital,Administrador Reseller Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,4011585,81f70901-cbd8-458a-bf87-7642c7d9b8d6,New,SAAS,14/02/2019,14/02/2019,14/02/2019,SUBSCRIPTION,,,,,,14/02/2019,28/02/2019,Vivo Plataforma Digital,VIVORESELLER,29/01/2019,Administrador Reseller,Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Office 365 Business Premium,Office 365 Business Premium,office365bp,,license,1,0.535714286,55.99,29.99,29.99,,29.99,,29.99,,29.99,,,55.99,29.99,USD,BRL,29.99,,29.99,,29.99,,29.99,Microsoft,1,0.54,0.54,,0.54,Month,Yes,Full Charge,Prorate-Recurring Fee,Credito pré Aprovado,Overdue,,,VVR-1-00001049,,,Active
81f70901-cbd8-458a-bf87-7642c7d9b8d6,Teleo Target,Vivo Plataforma Digital,Administrador Reseller Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,,81f70901-cbd8-458a-bf87-7642c7d9b8d6,Cancellation,SAAS,14/02/2019,14/02/2019,14/02/2019,SUBSCRIPTION,,,,,25/02/2019,,,Vivo Plataforma Digital,VIVORESELLER,29/01/2019,Administrador Reseller,Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Office 365 Business Premium,Office 365 Business Premium,office365bp,,license,1,,,,,,,,,,,,,,,USD,BRL,,,,,,,,Microsoft,,,,,,Month,Yes,Full Charge,Cancellation,,,,,,,,
596c63dc-3bce-11e9-9429-fa168efe86a7,Teleo Target,Vivo Plataforma Digital,Administrador Reseller Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,4011585,81f70901-cbd8-458a-bf87-7642c7d9b8d6,Recurring,SAAS,14/02/2019,14/02/2019,14/02/2019,SUBSCRIPTION,,,,,,1/3/2019,31/03/2019,Vivo Plataforma Digital,VIVORESELLER,29/01/2019,Administrador Reseller,Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Office 365 Business Premium,Office 365 Business Premium,office365bp,,license,1,1,55.99,55.99,55.99,,55.99,,55.99,,55.99,,,55.99,55.99,USD,BRL,55.99,,55.99,,55.99,,55.99,Microsoft,1,1,1,,1,Month,Yes,Full Charge,Recurring Fee,Credito pré Aprovado,Overdue,,,VVR-1-00001049,,,Active
a61300da-3046-11e9-b458-fa168efe86a7,Teleo Target,Vivo Plataforma Digital,Administrador Reseller Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,4011586,36046c73-cda2-4005-95f4-1e71c35543d4,Additional,SAAS,14/02/2019,14/02/2019,14/02/2019,SUBSCRIPTION,,,,,,14/02/2019,28/02/2019,Vivo Plataforma Digital,VIVORESELLER,29/01/2019,Administrador Reseller,Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Office 365 Business Premium,Office 365 Business Premium,office365bp,,license,1,0.535714286,55.99,29.99,29.99,,29.99,,29.99,,29.99,,,55.99,29.99,USD,BRL,29.99,,29.99,,29.99,,29.99,Microsoft,1,0.54,0.54,,0.54,Month,Yes,Full Charge,Prorate-Recurring Fee,Credito pré Aprovado,Overdue,,,VVR-1-00001049,,,Active
36046c73-cda2-4005-95f4-1e71c35543d4,Teleo Target,Vivo Plataforma Digital,Administrador Reseller Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,,36046c73-cda2-4005-95f4-1e71c35543d4,Cancellation,SAAS,14/02/2019,14/02/2019,14/02/2019,SUBSCRIPTION,,,,,25/02/2019,,,Vivo Plataforma Digital,VIVORESELLER,29/01/2019,Administrador Reseller,Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Office 365 Business Premium,Office 365 Business Premium,office365bp,,license,1,,,,,,,,,,,,,,,USD,BRL,,,,,,,,Microsoft,,,,,,Month,Yes,Full Charge,Cancellation,,,,,,,,
59aefbca-3bce-11e9-9429-fa168efe86a7,Teleo Target,Vivo Plataforma Digital,Administrador Reseller Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,4011586,36046c73-cda2-4005-95f4-1e71c35543d4,Recurring,SAAS,14/02/2019,14/02/2019,14/02/2019,SUBSCRIPTION,,,,,,1/3/2019,31/03/2019,Vivo Plataforma Digital,VIVORESELLER,29/01/2019,Administrador Reseller,Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Office 365 Business Premium,Office 365 Business Premium,office365bp,,license,1,1,55.99,55.99,55.99,,55.99,,55.99,,55.99,,,55.99,55.99,USD,BRL,55.99,,55.99,,55.99,,55.99,Microsoft,1,1,1,,1,Month,Yes,Full Charge,Recurring Fee,Credito pré Aprovado,Overdue,,,VVR-1-00001049,,,Active
7bd54fda-305a-11e9-8fb9-fa168efe86a7,Teleo Target,Vivo Plataforma Digital,Administrador Reseller Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,4011588,e0cc0008-7ea2-424e-97bf-978c87d71d7b,New,SAAS,14/02/2019,14/02/2019,14/02/2019,SUBSCRIPTION,,,,,,14/02/2019,28/02/2019,MS SaaS Demo,MSSaaSDemo,14/02/2019,GG,Sunderam,usunderam@gmail.com,5.5012E+13,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Office 365 Business Premium,Office 365 Business Premium,office365bp,,license,1,0.535714286,55.99,29.99,29.99,,29.99,,29.99,,29.99,,,55.99,29.99,USD,BRL,29.99,,29.99,,29.99,,29.99,Microsoft,1,0.54,0.54,,0.54,Month,Yes,Full Charge,Prorate-Recurring Fee,Credito pré Aprovado,Overdue,,,VVR-1-00001035,,,Active
58f812a2-3bce-11e9-a242-fa168efe86a7,Teleo Target,Vivo Plataforma Digital,Administrador Reseller Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,4011588,e0cc0008-7ea2-424e-97bf-978c87d71d7b,Recurring,SAAS,14/02/2019,14/02/2019,14/02/2019,SUBSCRIPTION,,,,,,1/3/2019,31/03/2019,MS SaaS Demo,MSSaaSDemo,14/02/2019,GG,Sunderam,usunderam@gmail.com,5.5012E+13,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Office 365 Business Premium,Office 365 Business Premium,office365bp,,license,1,1,55.99,55.99,55.99,,55.99,,55.99,,55.99,,,55.99,55.99,USD,BRL,55.99,,55.99,,55.99,,55.99,Microsoft,1,1,1,,1,Month,Yes,Full Charge,Recurring Fee,Credito pré Aprovado,Overdue,,,VVR-1-00001035,,,Active
3418fff6-305b-11e9-93c8-fa168efe86a7,Teleo Target,Vivo Plataforma Digital,Administrador Reseller Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,4011589,3286ec57-b45a-44e4-8e3e-2f20e8015b43,Additional,SAAS,14/02/2019,14/02/2019,14/02/2019,SUBSCRIPTION,,,,,,14/02/2019,28/02/2019,MS SaaS Demo,MSSaaSDemo,14/02/2019,GG,Sunderam,usunderam@gmail.com,5.5012E+13,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Office 365 Business Premium,Office 365 Business Premium,office365bp,,license,1,0.535714286,55.99,29.99,29.99,,29.99,,29.99,,29.99,,,55.99,29.99,USD,BRL,29.99,,29.99,,29.99,,29.99,Microsoft,1,0.54,0.54,,0.54,Month,Yes,Full Charge,Prorate-Recurring Fee,Credito pré Aprovado,Overdue,,,VVR-1-00001035,,,Active
595a1f10-3bce-11e9-a242-fa168efe86a7,Teleo Target,Vivo Plataforma Digital,Administrador Reseller Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,4011589,3286ec57-b45a-44e4-8e3e-2f20e8015b43,Recurring,SAAS,14/02/2019,14/02/2019,14/02/2019,SUBSCRIPTION,,,,,,1/3/2019,31/03/2019,MS SaaS Demo,MSSaaSDemo,14/02/2019,GG,Sunderam,usunderam@gmail.com,5.5012E+13,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Office 365 Business Premium,Office 365 Business Premium,office365bp,,license,1,1,55.99,55.99,55.99,,55.99,,55.99,,55.99,,,55.99,55.99,USD,BRL,55.99,,55.99,,55.99,,55.99,Microsoft,1,1,1,,1,Month,Yes,Full Charge,Recurring Fee,Credito pré Aprovado,Overdue,,,VVR-1-00001035,,,Active
0c36aec0-3060-11e9-8fb9-fa168efe86a7,Teleo Target,Vivo Plataforma Digital,Administrador Reseller Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,4011590,cd7f93c2-23ce-4c64-bcad-787bbb789c93,New,SAAS,14/02/2019,14/02/2019,14/02/2019,SUBSCRIPTION,,,,,,14/02/2019,28/02/2019,Demo Kumar,DemoKumar,14/02/2019,Demo,Kumar,lkumar@jamcracker.com,5.5012E+13,AMR,,test,São Paulo,04571-936,Brazil,BR,Office 365 Business Premium,Office 365 Business Premium,office365bp,,license,1,0.535714286,55.99,29.99,29.99,,29.99,,29.99,,29.99,,,55.99,29.99,USD,BRL,29.99,,29.99,,29.99,,29.99,Microsoft,1,0.54,0.54,,0.54,Month,Yes,Full Charge,Prorate-Recurring Fee,Credito pré Aprovado,Overdue,,,VVR-1-00001024,,,Active
59280f70-3bce-11e9-b8fe-fa168efe86a7,Teleo Target,Vivo Plataforma Digital,Administrador Reseller Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,4011590,cd7f93c2-23ce-4c64-bcad-787bbb789c93,Recurring,SAAS,14/02/2019,14/02/2019,14/02/2019,SUBSCRIPTION,,,,,,1/3/2019,31/03/2019,Demo Kumar,DemoKumar,14/02/2019,Demo,Kumar,lkumar@jamcracker.com,5.5012E+13,AMR,,test,São Paulo,04571-936,Brazil,BR,Office 365 Business Premium,Office 365 Business Premium,office365bp,,license,1,1,55.99,55.99,55.99,,55.99,,55.99,,55.99,,,55.99,55.99,USD,BRL,55.99,,55.99,,55.99,,55.99,Microsoft,1,1,1,,1,Month,Yes,Full Charge,Recurring Fee,Credito pré Aprovado,Overdue,,,VVR-1-00001024,,,Active
6ba92b94-307e-11e9-8147-fa168efe86a7,Teleo Target,Vivo Plataforma Digital,Administrador Reseller Vivo,vivoreseller@portalvivocloud.com.br,1.10988E+11,4011592,adfb9057-e8d0-416e-9f8d-4ff8d74ad552,New,SAAS,14/02/2019,14/02/2019,14/02/2019,SUBSCRIPTION,,,,,,14/02/2019,28/02/2019,JOAO PAULO OLIVEIRA,JOAOPAULOOLIVEIRA1,13/02/2019,DEMO,APRESENTACAO,joaopaulodjow@gmail.com,1112345678,Brasilia Shopping 01,Brasilia Shopping 01,Brasilia,Federal District,72110290,Brazil,BR,Office 365 Business Premium,Office 365 Business Premium,office365bp,,license,1,0.535714286,55.99,29.99,29.99,,29.99,,29.99,,29.99,,,55.99,29.99,USD,BRL,29.99,,29.99,,29.99,,29.99,Microsoft,1,0.54,0.54,,0.54,Month,Yes,Full Charge,Prorate-Recurring Fee,Credito pré Aprovado,Overdue,,,VVR-1-00001033,,,Active
